"","AphiaID_host","scientificname","valid_AphiaID","valid_name","isMarine","isBrackish","isFreshwater","taxon_path"
"4636",334096,"Neanthes japonica",333583,"Hediste japonica",1,0,0,"Animalia|Annelida|Polychaeta|Phyllodocida|Nereididae|Neanthes|Hediste japonica"
"4637",367883,"Hermissenda crassicornis",367883,"Hermissenda crassicornis",1,NA,NA,"Animalia|Mollusca|Gastropoda|Nudibranchia|Myrrhinidae|Hermissenda|Hermissenda crassicornis"
"4638",107726,"Calocaris macandreae",107726,"Calocaris macandreae",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Axiidae|Calocaris|Calocaris macandreae"
"4639",282350,"Prionurus scalprum",282350,"Prionurus scalprum",1,0,0,"Animalia|Chordata|Teleostei|Acanthuriformes|Acanthuridae|Prionurus|Prionurus scalprum"
"4640",277892,"Oplegnathus fasciatus",277892,"Oplegnathus fasciatus",1,0,0,"Animalia|Chordata|Teleostei|Centrarchiformes|Oplegnathidae|Oplegnathus|Oplegnathus fasciatus"
"4641",399544,"Isurus oxyrhynchus",105839,"Isurus oxyrinchus",1,0,0,"Animalia|Chordata|Elasmobranchii|Lamniformes|Lamnidae|Isurus|Isurus oxyrinchus"
"4642",280749,"Eumegistus illustris",280749,"Eumegistus illustris",1,0,0,"Animalia|Chordata|Teleostei|Scombriformes|Bramidae|Eumegistus|Eumegistus illustris"
"4643",276793,"Abalistes filamentosus",276793,"Abalistes filamentosus",1,0,0,"Animalia|Chordata|Teleostei|Tetraodontiformes|Balistidae|Abalistes|Abalistes filamentosus"
"4644",212077,"Lethrinus rubrioperculatus",212077,"Lethrinus rubrioperculatus",1,0,0,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Lethrinidae|Lethrinus|Lethrinus rubrioperculatus"
"4645",215895,"Polyclinum macrophyllum",215895,"Polyclinum macrophyllum",1,NA,0,"Animalia|Chordata|Ascidiacea|Aplousobranchia|Polyclinidae|Polyclinum|Polyclinum macrophyllum"
"4646",212513,"Didemnum molle",212513,"Didemnum molle",1,NA,0,"Animalia|Chordata|Ascidiacea|Aplousobranchia|Didemnidae|Didemnum|Didemnum molle"
"4647",1435095,"Verrunculus polylepis",275234,"Balistes polylepis",1,0,0,"Animalia|Chordata|Teleostei|Tetraodontiformes|Balistidae|Verrunculus|Balistes polylepis"
"4648",1369552,"Katsuwonus vagans",127018,"Katsuwonus pelamis",1,0,0,"Animalia|Chordata|Teleostei|Scombriformes|Scombridae|Katsuwonus|Katsuwonus pelamis"
"4649",272416,"Nezumia liolepis",272416,"Nezumia liolepis",1,0,0,"Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Nezumia|Nezumia liolepis"
"4650",279951,"Brachaluteres jacksonianus",279951,"Brachaluteres jacksonianus",1,1,0,"Animalia|Chordata|Teleostei|Tetraodontiformes|Monacanthidae|Brachaluteres|Brachaluteres jacksonianus"
"4651",990098,"Plagioscion squamosissimus",990098,"Plagioscion squamosissimus",0,0,1,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sciaenidae|Plagioscion|Plagioscion squamosissimus"
"4652",319305,"Mesoprion phaiotaeniatus",218483,"Lutjanus vitta",1,1,0,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Lutjanidae|Mesoprion|Lutjanus vitta"
