valid_AphiaID,target_taxon_name,target_taxon_path,isMarine,isBrackish,isFreshwater
127146,Lepidorhombus whiffiagonis,Animalia|Chordata|Teleostei|Pleuronectiformes|Scophthalmidae|Lepidorhombus|Lepidorhombus whiffiagonis,1,0,0
127139,Limanda limanda,Animalia|Chordata|Teleostei|Pleuronectiformes|Pleuronectidae|Limanda|Limanda limanda,1,0,0
127149,Scophthalmus maximus,Animalia|Chordata|Teleostei|Pleuronectiformes|Scophthalmidae|Psetta|Scophthalmus maximus,1,1,0
254564,Pleuronectes quadrituberculatus,Animalia|Chordata|Teleostei|Pleuronectiformes|Pleuronectidae|Pleuronectes|Pleuronectes quadrituberculatus,1,0,0
274218,Cynoglossus oligolepis,Animalia|Chordata|Teleostei|Pleuronectiformes|Cynoglossidae|Cynoglossus|Cynoglossus oligolepis,1,0,0
127137,Hippoglossoides platessoides,Animalia|Chordata|Teleostei|Pleuronectiformes|Pleuronectidae|Hippoglossoides|Hippoglossoides platessoides,1,0,0
127150,Scophthalmus rhombus,Animalia|Chordata|Teleostei|Pleuronectiformes|Scophthalmidae|Scophthalmus|Scophthalmus rhombus,1,0,0
127143,Pleuronectes platessa,Animalia|Chordata|Teleostei|Pleuronectiformes|Pleuronectidae|Pleuronectes|Pleuronectes platessa,1,1,0
127094,Xiphias gladius,Animalia|Chordata|Teleostei|Carangiformes|Xiphiidae|Xiphias|Xiphias gladius,1,0,0
127139,Limanda limanda,Animalia|Chordata|Teleostei|Pleuronectiformes|Pleuronectidae|Pleuronectes|Limanda limanda,1,0,0
127156,Pegusa lascaris,Animalia|Chordata|Teleostei|Pleuronectiformes|Soleidae|Pegusa|Pegusa lascaris,1,1,0
127263,Chelidonichthys obscurus,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Aspitrigla|Chelidonichthys obscurus,1,0,0
127261,Chelidonichthys lastoviza,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Trigla|Chelidonichthys lastoviza,1,0,0
127262,Chelidonichthys lucerna,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Trigla|Chelidonichthys lucerna,1,0,0
158548,Dipturus laevis,Animalia|Chordata|Elasmobranchii|Rajiformes|Rajidae|Raja|Dipturus laevis,1,0,0
105869,Dipturus batis,Animalia|Chordata|Elasmobranchii|Rajiformes|Rajidae|Raja|Dipturus batis,1,0,0
279183,Okamejei kenojei,Animalia|Chordata|Elasmobranchii|Rajiformes|Rajidae|Raja|Okamejei kenojei,1,0,0
105872,Dipturus oxyrinchus,Animalia|Chordata|Elasmobranchii|Rajiformes|Rajidae|Raja|Dipturus oxyrinchus,1,0,0
105869,Dipturus batis,Animalia|Chordata|Elasmobranchii|Rajiformes|Rajidae|Dipturus|Dipturus batis,1,0,0
105865,Amblyraja radiata,Animalia|Chordata|Elasmobranchii|Rajiformes|Rajidae|Raja|Amblyraja radiata,1,1,0
1461133,Beringraja rhina,Animalia|Chordata|Elasmobranchii|Rajiformes|Rajidae|Raja|Beringraja rhina,1,0,0
126486,Antimora rostrata,Animalia|Chordata|Teleostei|Gadiformes|Moridae|Antimora|Antimora rostrata,1,0,0
158952,Coryphaenoides armatus,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Coryphaenoides|Coryphaenoides armatus,1,0,0
158952,Coryphaenoides armatus,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Coryphaenoides|Coryphaenoides armatus,1,0,0
158954,Coryphaenoides brevibarbis,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Coryphaenoides|Coryphaenoides brevibarbis,1,0,0
158956,Coryphaenoides carapinus,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Coryphaenoides|Coryphaenoides carapinus,1,0,0
158959,Coryphaenoides leptolepis,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Coryphaenoides|Coryphaenoides leptolepis,1,0,0
183289,Nezumia bairdii,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Nezumia|Nezumia bairdii,1,0,0
183289,Nezumia bairdii,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Macrurus|Nezumia bairdii,1,0,0
158960,Coryphaenoides rupestris,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Coryphaenoides|Coryphaenoides rupestris,1,0,0
126472,Macrourus berglax,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Macrurus|Macrourus berglax,1,0,0
126472,Macrourus berglax,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Macrourus|Macrourus berglax,1,0,0
217773,Macrourus carinatus,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Macrourus|Macrourus carinatus,1,0,0
234831,Macrourus holotrachys,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Macrourus|Macrourus holotrachys,1,0,0
127093,Uranoscopus scaber,Animalia|Chordata|Teleostei|Perciformes|Uranoscopidae|Uranoscopus|Uranoscopus scaber,1,0,0
127064,Sarpa salpa,Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sparidae|Sarpa|Sarpa salpa,1,1,0
126555,Lophius piscatorius,Animalia|Chordata|Teleostei|Lophiiformes|Lophiidae|Lophius|Lophius piscatorius,1,0,0
126554,Lophius budegassa,Animalia|Chordata|Teleostei|Lophiiformes|Lophiidae|Lophius|Lophius budegassa,1,0,0
127405,Mola mola,Animalia|Chordata|Teleostei|Tetraodontiformes|Molidae|Mola|Mola mola,1,0,0
