"","AphiaID_parasite","ScientificName_parasite","valid_AphiaID","valid_name","isMarine","isBrackish","isFreshwater","source_taxon_path"
"1129",349721,"Caligus quadratus",349721,"Caligus quadratus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus quadratus"
"1130",349722,"Caligus quinqueabdominalis",357611,"Caligus cybii",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus cybii"
"1131",349724,"Caligus randalli",349724,"Caligus randalli",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus randalli"
"1132",349726,"Caligus rectus",356751,"Caligus chorinemi",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus chorinemi"
"1133",349727,"Caligus regalis",349727,"Caligus regalis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus regalis"
"1134",349729,"Caligus reniformis",349729,"Caligus reniformis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus reniformis"
"1135",349730,"Caligus rotundigenitalis",357660,"Caligus torpedinis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus torpedinis"
"1136",349731,"Caligus rufus",349731,"Caligus rufus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus rufus"
"1137",349733,"Caligus russellii",349718,"Caligus pterois",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus pterois"
"1138",349734,"Caligus saucius",349734,"Caligus saucius",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus saucius"
"1139",349735,"Caligus savala",349735,"Caligus savala",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus savala"
"1140",349736,"Caligus scabiei",349674,"Caligus longipedis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus longipedis"
"1141",349737,"Caligus sciaenops",349737,"Caligus sciaenops",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus sciaenops"
"1142",349738,"Caligus sciaenae",349618,"Caligus epinepheli",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus epinepheli"
"1143",349739,"Caligus sclerotinosus",349739,"Caligus sclerotinosus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus sclerotinosus"
"1144",349740,"Caligus scomberi",135767,"Caligus pelamydis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus pelamydis"
"1145",349741,"Caligus scribae",349741,"Caligus scribae",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus scribae"
"1146",349743,"Caligus sensorius",349743,"Caligus sensorius",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus sensorius"
"1147",349744,"Caligus seriolae",349744,"Caligus seriolae",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus seriolae"
"1148",349745,"Caligus serrani",NA,NA,1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|NA"
"1149",349746,"Caligus serratus",349746,"Caligus serratus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus serratus"
"1150",349748,"Caligus sicarius",349748,"Caligus sicarius",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus sicarius"
"1151",349749,"Caligus smaris",NA,NA,1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|NA"
"1152",349750,"Caligus sphyraenae",349644,"Caligus infestans",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus infestans"
"1153",349752,"Caligus spinosus",349752,"Caligus spinosus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus spinosus"
"1154",349753,"Caligus stokesi",349753,"Caligus stokesi",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus stokesi"
"1155",349754,"Caligus suffuscus",349754,"Caligus suffuscus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus suffuscus"
"1156",349755,"Caligus tanago",349755,"Caligus tanago",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus tanago"
"1157",349757,"Caligus tenuifurcatus",349757,"Caligus tenuifurcatus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus tenuifurcatus"
"1158",349758,"Caligus teres",349758,"Caligus teres",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus teres"
"1159",349760,"Caligus tetrodontis",349760,"Caligus tetrodontis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus tetrodontis"
"1160",349761,"Caligus thyrsitae",349761,"Caligus thyrsitae",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus thyrsitae"
"1161",349762,"Caligus trachuri",NA,NA,1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|NA"
"1162",349763,"Caligus triabdominalis",349763,"Caligus triabdominalis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus triabdominalis"
"1163",349764,"Caligus triangularis",349764,"Caligus triangularis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus triangularis"
"1164",349766,"Caligus truncatogenitalis",349696,"Caligus oviceps",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus oviceps"
"1165",349767,"Caligus tylosuri",349767,"Caligus tylosuri",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus tylosuri"
"1166",349768,"Caligus undulatus",349768,"Caligus undulatus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus undulatus"
"1167",349769,"Caligus unguidentatus",349769,"Caligus unguidentatus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus unguidentatus"
"1168",349770,"Caligus uranoscopi",135746,"Caligus brevicaudatus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus brevicaudatus"
"1169",349771,"Caligus uruguayensis",357662,"Caligus trichiuri",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus trichiuri"
"1170",349772,"Caligus validus",135769,"Caligus robustus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus robustus"
"1171",349773,"Caligus ventrosetosus",349773,"Caligus ventrosetosus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus ventrosetosus"
"1172",349775,"Caligus willungae",349775,"Caligus willungae",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus willungae"
"1173",349776,"Caligus xystercus",349776,"Caligus xystercus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus xystercus"
"1174",349777,"Caligus zylanica",349777,"Caligus zylanica",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caligus|Caligus zylanica"
"1175",349781,"Calonastes imparipes",349781,"Calonastes imparipes",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Rhynchomolgidae|Calonastes|Calonastes imparipes"
"1176",349782,"Calypsarion bilobatum",349782,"Calypsarion bilobatum",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Synapticolidae|Calypsarion|Calypsarion bilobatum"
"1177",349783,"Calypsarion leprum",349783,"Calypsarion leprum",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Synapticolidae|Calypsarion|Calypsarion leprum"
"1178",349784,"Calypsarion sentosum",349784,"Calypsarion sentosum",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Synapticolidae|Calypsarion|Calypsarion sentosum"
"1179",349786,"Campopera michaelseni",349786,"Campopera michaelseni",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Notodelphyidae|Campopera|Campopera michaelseni"
"1180",349787,"Cancerilla alata",349787,"Cancerilla alata",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Cancerillidae|Cancerilla|Cancerilla alata"
"1181",349788,"Cancerilla ampla",349788,"Cancerilla ampla",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Cancerillidae|Cancerilla|Cancerilla ampla"
"1182",349789,"Cancerilla durbanensis",349789,"Cancerilla durbanensis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Cancerillidae|Cancerilla|Cancerilla durbanensis"
"1183",349790,"Cancerilla neozelanica",349790,"Cancerilla neozelanica",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Cancerillidae|Cancerilla|Cancerilla neozelanica"
"1184",349791,"Cancerilla oblonga",349791,"Cancerilla oblonga",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Cancerillidae|Cancerilla|Cancerilla oblonga"
"1185",349793,"Cancrincola abbreviata",349793,"Cancrincola abbreviata",1,0,0,"Animalia|Arthropoda|Copepoda|Harpacticoida|Ameiridae|Cancrincola|Cancrincola abbreviata"
"1186",349794,"Cancrincola jamaicensis",349794,"Cancrincola jamaicensis",1,0,0,"Animalia|Arthropoda|Copepoda|Harpacticoida|Ameiridae|Cancrincola|Cancrincola jamaicensis"
"1187",349795,"Cancrincola longiseta",349795,"Cancrincola longiseta",1,0,0,"Animalia|Arthropoda|Copepoda|Harpacticoida|Ameiridae|Cancrincola|Cancrincola longiseta"
"1188",349796,"Cancrincola plumipes",349796,"Cancrincola plumipes",1,1,0,"Animalia|Arthropoda|Copepoda|Harpacticoida|Ameiridae|Cancrincola|Cancrincola plumipes"
